provinsi,kabupaten,kecamatan
papua barat,teluk bintuni,sumuri (simuri)
papua barat,teluk bintuni,fafurwar (irorutu)
papua barat,teluk bintuni,babo
papua barat,teluk wondama,roon
papua barat,teluk wondama,naikere (wasior barat)
papua barat,teluk wondama,wondiboy (wasior selatan)
papua barat,teluk wondama,teluk duairi (wasior utara)
papua barat,teluk wondama,wasior
papua barat,teluk wondama,rasiei
papua barat,teluk wondama,kuri wamesa
papua barat,teluk wondama,roswar
papua barat,teluk wondama,windesi
papua barat,teluk wondama,rumberpon
papua barat,teluk wondama,soug jaya
papua barat,teluk wondama,wamesa
papua barat,teluk wondama,nikiwar
papua,asmat,fayit
papua,asmat,jetsy
papua,asmat,akat
papua,asmat,suru-suru
papua,asmat,joerat
papua,asmat,unir sirau
papua,asmat,pulau tiga
papua,asmat,sawa erma
papua,asmat,agats
papua,asmat,ayip
papua,asmat,sirets
papua,asmat,betcbamu
papua,asmat,atsy / atsj
papua,asmat,der koumur
papua,asmat,safan
papua,asmat,pantai kasuari
papua,asmat,kopay
papua,asmat,suator
papua,asmat,kolf braza
papua,biak numfor,orkeri
papua,biak numfor,numfor barat
papua,biak numfor,numfor timur
papua,biak numfor,bruyadori
papua,biak numfor,poiru
papua,biak numfor,aimando padaido
papua,biak numfor,padaido
papua,biak numfor,yawosi
papua,biak numfor,warsa
papua,biak numfor,andey (andei)
papua,biak numfor,bondifuar
papua,biak numfor,samofa
papua,biak numfor,yendidori
papua,biak numfor,biak barat
papua,biak numfor,swandiwe
papua,biak numfor,biak utara
papua,biak numfor,oridek
papua,biak numfor,biak timur
papua,biak numfor,biak kota
papua,boven digoel,kawagit
papua,boven digoel,firiwage
papua,boven digoel,manggelum
papua,boven digoel,kouh
papua,boven digoel,yaniruma
papua,boven digoel,waropko
papua,boven digoel,kombay
papua,boven digoel,ninati
papua,boven digoel,ambatkwi (ambatkui)
papua,boven digoel,bomakia
papua,boven digoel,arimop
papua,boven digoel,mandobo
papua,boven digoel,fofi
papua,boven digoel,sesnuk
papua,boven digoel,iniyandit
papua,boven digoel,mindiptana
papua,boven digoel,kombut
papua,boven digoel,ki
papua,boven digoel,subur
papua,boven digoel,jair
papua,deiyai (deliyai),bowobado
papua,deiyai (deliyai),tigi timur
papua,deiyai (deliyai),tigi barat
papua,deiyai (deliyai),tigi
papua,deiyai (deliyai),kapiraya
papua,dogiyai,kamu timur
papua,dogiyai,kamu utara (ikrar/ikrat)
papua,dogiyai,kamu selatan
papua,dogiyai,kamu
papua,dogiyai,dogiyai
papua,dogiyai,piyaiye (sukikai)
papua,dogiyai,sukikai selatan
papua,dogiyai,mapia barat
papua,dogiyai,mapia tengah
papua,dogiyai,mapia
papua,intan jaya,biandoga
papua,intan jaya,wandai
papua,intan jaya,agisiga
papua,intan jaya,sugapa
papua,intan jaya,homeo (homeyo)
papua,intan jaya,hitadipa
papua,jayapura,kaureh
papua,jayapura,yapsi
papua,jayapura,airu
papua,jayapura,nimbokrang
papua,jayapura,nimboran
papua,jayapura,nambluong
papua,jayapura,sentani timur
papua,jayapura,waibu
papua,jayapura,sentani barat
papua,jayapura,kemtuk gresi
papua,jayapura,kemtuk
papua,jayapura,gresi selatan
papua,jayapura,unurum guay
papua,jayapura,yokari
papua,jayapura,demta
papua,jayapura,ravenirara
papua,jayapura,depapre
papua,jayapura,sentani
papua,jayapura,ebungfau (ebungfa)
papua,jayapura,heram
papua,jayapura,muara tami
papua,jayapura,abepura
papua,jayapura,jayapura selatan
papua,jayapura,jayapura utara
papua,jayawijaya,ibele
papua,jayawijaya,taelarek
papua,jayawijaya,pelebaga
papua,jayawijaya,hubikosi (hobikosi)
papua,jayawijaya,hubikiak
papua,jayawijaya,tagime
papua,jayawijaya,yalengga
papua,jayawijaya,tagineri
papua,jayawijaya,wollo (wolo)
papua,jayawijaya,bolakme
papua,jayawijaya,bpiri
papua,jayawijaya,bugi
papua,jayawijaya,molagalome
papua,jayawijaya,koragi
papua,jayawijaya,musatfak
papua,jayawijaya,piramid
papua,jayawijaya,wame
papua,jayawijaya,silo karno doga
papua,jayawijaya,asologaima (asalogaima)
papua,jayawijaya,muliama
papua,jayawijaya,wadangku
papua,jayawijaya,libarek
papua,jayawijaya,usilimo
papua,jayawijaya,pisugi
papua,jayawijaya,wita waya
papua,jayawijaya,kurulu
papua,jayawijaya,siepkosi
papua,jayawijaya,napua
papua,jayawijaya,popugoba
papua,jayawijaya,itlay hisage
papua,jayawijaya,asolokobal
papua,jayawijaya,walaik
papua,jayawijaya,wesaput
papua,jayawijaya,welesi
papua,jayawijaya,wouma
papua,jayawijaya,walelagama
papua,jayawijaya,wamena
papua,jayawijaya,trikora
papua,jayawijaya,asotipo
papua,jayawijaya,maima
papua,keerom,skamto (skanto)
papua,keerom,arso timur
papua,keerom,arso
papua,keerom,waris
papua,keerom,web
papua,keerom,towe
papua,keerom,senggi
papua,kepulauan yapen (yapen waropen),angkaisera
papua,kepulauan yapen (yapen waropen),kepulauan ambai
papua,kepulauan yapen (yapen waropen),poom
papua,kepulauan yapen (yapen waropen),windesi
papua,kepulauan yapen (yapen waropen),yapen barat
papua,kepulauan yapen (yapen waropen),pulau yerui
papua,kepulauan yapen (yapen waropen),wonawa
papua,kepulauan yapen (yapen waropen),yapen utara
papua,kepulauan yapen (yapen waropen),yapen timur
papua,kepulauan yapen (yapen waropen),raimbawi
papua,kepulauan yapen (yapen waropen),teluk ampimoi
papua,kepulauan yapen (yapen waropen),pulau kurudu
papua,kepulauan yapen (yapen waropen),kosiwo
papua,kepulauan yapen (yapen waropen),yapen selatan
papua,lanny jaya,pirime
papua,lanny jaya,dimba
papua,lanny jaya,balingga
papua,lanny jaya,tiom
papua,lanny jaya,malagaineri (malagineri)
papua,lanny jaya,kuyawage
papua,lanny jaya,tiomneri
papua,lanny jaya,gamelia
papua,lanny jaya,poga
papua,lanny jaya,makki (maki)
papua,mamberamo raya,mamberamo hulu/ulu
papua,mamberamo raya,rofaer (rufaer)
papua,mamberamo raya,mamberamo tengah timur
papua,mamberamo raya,mamberamo tengah
papua,mamberamo raya,mamberamo hilir/ilir
papua,mamberamo raya,benuki
papua,mamberamo raya,sawai
papua,mamberamo raya,waropen atas
papua,mamberamo tengah,kobakma
papua,mamberamo tengah,megabilis (megambilis)
papua,mamberamo tengah,ilugwa
papua,mamberamo tengah,kelila
papua,mamberamo tengah,eragayam
papua,mappi,haju
papua,mappi,kaibar
papua,mappi,passue bawah
papua,mappi,citakmitak
papua,mappi,ti zain
papua,mappi,assue
papua,mappi,nambioman bapai (mambioman)
papua,mappi,minyamur
papua,mappi,obaa
papua,mappi,passue
papua,mappi,venaha
papua,mappi,edera
papua,mappi,yakomi
papua,mappi,bamgi
papua,mappi,syahcame
papua,merauke,jagebob
papua,merauke,sota
papua,merauke,animha
papua,merauke,kurik
papua,merauke,malind
papua,merauke,tabonji
papua,merauke,ilyawab
papua,merauke,kimaam
papua,merauke,waan
papua,merauke,tubang
papua,merauke,ngguti (nggunti)
papua,merauke,okaba
papua,merauke,kaptel
papua,merauke,eligobel
papua,merauke,muting
papua,merauke,ulilin
papua,merauke,tanah miring
papua,merauke,semangga
papua,merauke,naukenjerai
papua,merauke,merauke
papua,mimika,mimika barat jauh
papua,mimika,mimika barat (mibar)
papua,mimika,mimika barat tengah
papua,mimika,mimika timur tengah
papua,mimika,mimika timur jauh
papua,mimika,kuala kencana
papua,mimika,tembagapura
papua,mimika,jila
papua,mimika,jita
papua,mimika,agimuga
papua,mimika,mimika timur
papua,mimika,mimika baru
papua,nabire,wapoga
papua,nabire,napan
papua,nabire,makimi
papua,nabire,moora
papua,nabire,yaro (yaro kabisay)
papua,nabire,nabire barat
papua,nabire,wanggar
papua,nabire,siriwo
papua,nabire,uwapa
papua,nabire,menou
papua,nabire,dipa
papua,nabire,teluk umar
papua,nabire,yaur
papua,nabire,nabire
papua,nabire,teluk kimi
papua,nduga,yal
papua,nduga,mam
papua,nduga,kenyam
papua,nduga,embetpen
papua,nduga,moba
papua,nduga,mbua tengah
papua,nduga,kora
papua,nduga,wusi
papua,nduga,gearek
papua,nduga,pija
papua,nduga,wosak
papua,nduga,krepkuri
papua,nduga,pasir putih
papua,nduga,kilmid
papua,nduga,mebarok
papua,nduga,mapenduma
papua,nduga,mugi
papua,nduga,yigi
papua,nduga,yenggelo
papua,nduga,wutpaga
papua,nduga,inikgal
papua,nduga,nenggeagin
papua,nduga,kegayem
papua,nduga,nirkuri
papua,nduga,mbulmu yalma
papua,nduga,geselma (geselema)
papua,nduga,paro
papua,nduga,iniye
papua,nduga,dal
papua,nduga,koroptak
papua,nduga,mbua (mbuga)
papua,nduga,alama
papua,paniai,bibida
papua,paniai,dumadama
papua,paniai,bogobaida
papua,paniai,aradide
papua,paniai,ekadide
papua,paniai,paniai barat
papua,paniai,siriwo
papua,paniai,yatamo
papua,paniai,paniai timur
papua,paniai,kebo
papua,pegunungan bintang,pamek
papua,pegunungan bintang,eipumek
papua,pegunungan bintang,bime
papua,pegunungan bintang,borme
papua,pegunungan bintang,mofinop
papua,pegunungan bintang,weime
papua,pegunungan bintang,nongme
papua,pegunungan bintang,murkim
papua,pegunungan bintang,batani
papua,pegunungan bintang,batom
papua,pegunungan bintang,awinbon
papua,pegunungan bintang,kawor
papua,pegunungan bintang,iwur (okiwur)
papua,pegunungan bintang,tarup
papua,pegunungan bintang,kiwirok timur
papua,pegunungan bintang,oksamol
papua,pegunungan bintang,okhika
papua,pegunungan bintang,oksebang
papua,pegunungan bintang,kiwirok
papua,pegunungan bintang,oklip
papua,pegunungan bintang,okbemtau
papua,pegunungan bintang,ok aom
papua,pegunungan bintang,pepera
papua,pegunungan bintang,serambakon
papua,pegunungan bintang,alemsom
papua,pegunungan bintang,kalomdol
papua,pegunungan bintang,okbape
papua,pegunungan bintang,oksibil
papua,pegunungan bintang,oksop
papua,pegunungan bintang,teiraplu
papua,pegunungan bintang,okbab
papua,pegunungan bintang,aboy
papua,pegunungan bintang,jetfa
papua,pegunungan bintang,okbibab
papua,puncak jaya,mewoluk (mewulok)
papua,puncak jaya,fawi
papua,puncak jaya,ilu
papua,puncak jaya,jigonikme
papua,puncak jaya,torere
papua,puncak jaya,yamo
papua,puncak jaya,tingginambut
papua,puncak jaya,mulia
papua,puncak,doufu
papua,puncak,pogoma
papua,puncak,sinak
papua,puncak,agadugume
papua,puncak,gome
papua,puncak,ilaga
papua,puncak,beoga
papua,puncak,wangbe
papua,sarmi,pantai barat
papua,sarmi,apawer hulu
papua,sarmi,sarmi timur
papua,sarmi,sarmi
papua,sarmi,sarmi selatan
papua,sarmi,tor atas
papua,sarmi,pantai timur
papua,sarmi,pantai timur barat
papua,sarmi,bonggo
papua,sarmi,bonggo timur
papua,supiori,supiori barat
papua,supiori,supiori utara
papua,supiori,kepulauan aruri
papua,supiori,supiori timur
papua,supiori,supiori selatan
papua,tolikara,wina
papua,tolikara,egiam
papua,tolikara,kembu
papua,tolikara,panaga
papua,tolikara,dundu (ndundu)
papua,tolikara,wari (taiyeve)
papua,tolikara,umagi
papua,tolikara,telenggeme
papua,tolikara,gundagi (gudage)
papua,tolikara,gika
papua,tolikara,dow
papua,tolikara,timori
papua,tolikara,poganeri
papua,tolikara,yuko
papua,tolikara,kanggime (kanggima )
papua,tolikara,wonoki (woniki)
papua,tolikara,aweku
papua,tolikara,gilubandu (gilumbandu/gilimbandu)
papua,tolikara,bogonuk
papua,tolikara,nunggawi (munggawi)
papua,tolikara,wakuwo
papua,tolikara,nabunage
papua,tolikara,yuneri
papua,tolikara,numba
papua,tolikara,biuk
papua,tolikara,nelawi
papua,tolikara,goyage
papua,tolikara,kondaga (konda)
papua,tolikara,anawi
papua,tolikara,karubaga
papua,tolikara,wugi
papua,tolikara,wunin (wumin)
papua,tolikara,geya
papua,tolikara,wenam
papua,tolikara,kai
papua,tolikara,li anogomma
papua,tolikara,airgaram
papua,tolikara,kuari
papua,tolikara,kubu
papua,tolikara,bewani
papua,tolikara,tagineri
papua,tolikara,bokoneri
papua,tolikara,danime
papua,tolikara,bokondini
papua,tolikara,kamboneri
papua,tolikara,tagime
papua,waropen,demba masirei
papua,waropen,risei sayati
papua,waropen,kirihi
papua,waropen,masirei
papua,waropen,oudate waropen
papua,waropen,wapoga inggerus
papua,waropen,waropen bawah
papua,waropen,ureifasei
papua,waropen,inggerus
papua,yahukimo,walma
papua,yahukimo,duram
papua,yahukimo,panggema
papua,yahukimo,nipsan
papua,yahukimo,ubalihi
papua,yahukimo,talambo
papua,yahukimo,anggruk
papua,yahukimo,ubahak
papua,yahukimo,kosarek
papua,yahukimo,endomen
papua,yahukimo,pronggoli (proggoli)
papua,yahukimo,dirwemna (diruwena)
papua,yahukimo,puldama
papua,yahukimo,hereapini (hereanini)
papua,yahukimo,nalca
papua,yahukimo,kona
papua,yahukimo,suntamon
papua,yahukimo,langda
papua,yahukimo,hilipuk
papua,yahukimo,koropun (korupun)
papua,yahukimo,bomela
papua,yahukimo,sobaham
papua,yahukimo,kwelemdua (kwelamdua)
papua,yahukimo,holuon
papua,yahukimo,lolat
papua,yahukimo,soloikma
papua,yahukimo,ninia
papua,yahukimo,kwikma
papua,yahukimo,yahuliambut
papua,yahukimo,sela
papua,yahukimo,kabianggama (kabianggema)
papua,yahukimo,mugi
papua,yahukimo,yogosem
papua,yahukimo,suru suru
papua,yahukimo,musaik
papua,yahukimo,wusuma
papua,yahukimo,ukha
papua,yahukimo,tangma
papua,yahukimo,seredela (seredala)
papua,yahukimo,obio
papua,yahukimo,kurima
papua,yahukimo,pasema
papua,yahukimo,silimo
papua,yahukimo,amuma
papua,yahukimo,sumo
papua,yahukimo,werima
papua,yahukimo,kayo
papua,yahukimo,soba
papua,yahukimo,dekai
papua,yahukimo,hogio (hugio)
papua,yahukimo,samenage
papua,yalimo,abenaho
papua,yalimo,apalapsili
papua,yalimo,welarek
papua,yalimo,elelim
papua,yalimo,benawa
riau,bengkalis,pinggir
riau,bengkalis,mandau
riau,bengkalis,rupat utara
riau,bengkalis,rupat
riau,bengkalis,siak kecil
riau,bengkalis,bukit batu
riau,bengkalis,bantan
riau,bengkalis,bengkalis
riau,dumai,bukit kapur
riau,dumai,sungai sembilan
riau,dumai,dumai selatan
riau,dumai,medang kampai
riau,dumai,dumai barat
riau,dumai,dumai kota
riau,dumai,dumai timur
riau,indragiri hilir,gaung
riau,indragiri hilir,kuala indragiri
riau,indragiri hilir,concong
riau,indragiri hilir,kemuning
riau,indragiri hilir,keritang
riau,indragiri hilir,reteh
riau,indragiri hilir,sungai batang
riau,indragiri hilir,enok
riau,indragiri hilir,tanah merah
riau,indragiri hilir,tempuling
riau,indragiri hilir,kempas
riau,indragiri hilir,pulau burung
riau,indragiri hilir,pelangiran
riau,indragiri hilir,teluk belengkong
riau,indragiri hilir,kateman
riau,indragiri hilir,mandah
riau,indragiri hilir,gaung anak serka
riau,indragiri hilir,batang tuaka
riau,indragiri hilir,tembilahan hulu
riau,indragiri hilir,tembilahan
riau,indragiri hulu,seberida
riau,indragiri hulu,sungai lala
riau,indragiri hulu,batang gansal
riau,indragiri hulu,batang cenaku
riau,indragiri hulu,batang peranap
riau,indragiri hulu,peranap
riau,indragiri hulu,lirik
riau,indragiri hulu,lubuk batu jaya
riau,indragiri hulu,kelayang
riau,indragiri hulu,pasir penyu
riau,indragiri hulu,rakit kulim
riau,indragiri hulu,rengat barat
riau,indragiri hulu,kuala cenaku
riau,indragiri hulu,rengat
riau,kampar,kampar kiri hulu
riau,kampar,kampar kiri tengah
riau,kampar,kampar kiri
riau,kampar,kampar kiri hilir
riau,kampar,gunung sahilan
riau,kampar,tapung
riau,kampar,tapung hilir
riau,kampar,tapung hulu
riau,kampar,bangkinang seberang
riau,kampar,kuok (bangkinang barat)
riau,kampar,tambang
riau,kampar,perhentian raja
riau,kampar,kampar
riau,kampar,kampar timur
riau,kampar,kampar utara
riau,kampar,rumbio jaya
riau,kampar,xiii koto kampar
riau,kampar,koto kampar hulu
riau,kampar,siak hulu
riau,kampar,salo
riau,kampar,bangkinang
riau,kepulauan meranti,rangsang
riau,kepulauan meranti,rangsang pesisir
riau,kepulauan meranti,rangsang barat
riau,kepulauan meranti,tebing tinggi barat
riau,kepulauan meranti,tebing tinggi timur
riau,kepulauan meranti,tebing tinggi
riau,kepulauan meranti,merbau
riau,kepulauan meranti,pulaumerbau
riau,kepulauan meranti,tasik putri puyu
riau,kuantan singingi,sentajo raya
riau,kuantan singingi,benai
riau,kuantan singingi,hulu kuantan
riau,kuantan singingi,gunung toar
riau,kuantan singingi,inuman
riau,kuantan singingi,kuantan mudik
riau,kuantan singingi,pucuk rantau
riau,kuantan singingi,singingi
riau,kuantan singingi,singingi hilir
riau,kuantan singingi,kuantan hilir seberang
riau,kuantan singingi,kuantan hilir
riau,kuantan singingi,logas tanah darat
riau,kuantan singingi,cerenti
riau,kuantan singingi,pangean
riau,kuantan singingi,kuantan tengah
riau,pekanbaru,tampan
riau,pekanbaru,payung sekaki
riau,pekanbaru,tenayan raya
riau,pekanbaru,bukit raya
riau,pekanbaru,rumbai pesisir
riau,pekanbaru,marpoyan damai
riau,pekanbaru,rumbai
riau,pekanbaru,senapelan
riau,pekanbaru,lima puluh
riau,pekanbaru,sail
riau,pekanbaru,sukajadi
riau,pekanbaru,pekanbaru kota
riau,pelalawan,bandar petalangan
riau,pelalawan,kuala kampar
riau,pelalawan,bunut
riau,pelalawan,bandar sei kijang
riau,pelalawan,ukui
riau,pelalawan,pangkalan kuras
riau,pelalawan,pangkalan lesung
riau,pelalawan,langgam
riau,pelalawan,pangkalan kerinci
riau,pelalawan,teluk meranti
riau,pelalawan,pelalawan
riau,pelalawan,kerumutan
riau,rokan hilir,bangko pusaka (pusako)
riau,rokan hilir,simpang kanan
riau,rokan hilir,bagan sinembah
riau,rokan hilir,pasir limau kapas
riau,rokan hilir,kubu
riau,rokan hilir,kubu babussalam
riau,rokan hilir,pujud
riau,rokan hilir,tanah putih
riau,rokan hilir,rantau kopar
riau,rokan hilir,tanah putih tanjung melawan
riau,rokan hilir,rimba melintang
riau,rokan hilir,bangko
riau,rokan hilir,pekaitan
riau,rokan hilir,sinaboi (senaboi)
riau,rokan hilir,batu hampar
riau,rokan hulu,rambah samo
riau,rokan hulu,kepenuhan
riau,rokan hulu,bonai darussalam
riau,rokan hulu,kepenuhan hulu
riau,rokan hulu,tambusai
riau,rokan hulu,tambusai utara
riau,rokan hulu,rambah
riau,rokan hulu,bangun purba
riau,rokan hulu,rambah hilir
riau,rokan hulu,kunto darussalam
riau,rokan hulu,pagaran tapah darussalam
riau,rokan hulu,rokan iv koto
riau,rokan hulu,pendalian iv koto
riau,rokan hulu,ujung batu
riau,rokan hulu,tandun
riau,rokan hulu,kabun
riau,siak,mempura
riau,siak,tualang
riau,siak,bunga raya
riau,siak,pusako
riau,siak,kandis
riau,siak,sabak auh
riau,siak,minas
riau,siak,koto gasib
riau,siak,siak
riau,siak,sungai mandau
riau,siak,dayun
riau,siak,sungai apit
riau,siak,kerinci kanan
riau,siak,lubuk dalam
sulawesi barat,majene,ulumunda
sulawesi barat,majene,malunda
sulawesi barat,majene,tubo (tubo sendana)
sulawesi barat,majene,tammeredo sendana
sulawesi barat,majene,sendana
sulawesi barat,majene,pamboang
sulawesi barat,majene,banggae
sulawesi barat,majene,banggae timur
sulawesi barat,mamasa,aralle (arrale)
sulawesi barat,mamasa,buntumalangka
sulawesi barat,mamasa,tabulahan
sulawesi barat,mamasa,bambang
sulawesi barat,mamasa,mambi
sulawesi barat,mamasa,rantebulahan timur
sulawesi barat,mamasa,mehalaan
