tingkat setelah parent,parent,similarity
3,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
3,bpjs,"[('jamsostek', 0.6723122596740723), ('askes', 0.6585792303085327), ('ketenagakerjaan', 0.6336919069290161), ('jamkesmas', 0.6289728283882141), ('depkes', 0.595676064491272), ('tabungan', 0.5478016138076782), ('jkn', 0.5339863300323486), ('posyandu', 0.5286709070205688), ('jaminan', 0.5281412601470947), ('kesehatan', 0.5232288837432861)]"
3,kehutanan,"[('perikanan', 0.6854466199874878), ('pertanian', 0.6673962473869324), ('perindustrian', 0.6619914174079895), ('esdm', 0.6606609225273132), ('pertanahan', 0.6359249949455261), ('agraria', 0.6331104636192322), ('ketenagakerjaan', 0.6307045221328735), ('hortikultura', 0.626818835735321), ('pupr', 0.6208108067512512), ('kelautan', 0.6187516450881958)]"
3,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
3,pertanahan,"[('agraria', 0.738410472869873), ('bpn', 0.7117873430252075), ('penyehatan', 0.6938632130622864), ('kepegawaian', 0.6831785440444946), ('kearsipan', 0.6804880499839783), ('bappenas', 0.6422092914581299), ('kehutanan', 0.6359249353408813), ('ketenagakerjaan', 0.6236850619316101), ('persandian', 0.6177957653999329), ('perpajakan', 0.6104491353034973)]"
3,keimigrasian,"[('kepabeanan', 0.7305169701576233), ('pengurusan', 0.7125518321990967), ('ppns', 0.6735130548477173), ('perizinan', 0.6658462285995483), ('perpajakan', 0.6464456915855408), ('perundangan', 0.6374386548995972), ('penganggaran', 0.6296206116676331), ('persandian', 0.6251815557479858), ('kearsipan', 0.6213701963424683), ('kepegawaian', 0.6211320161819458)]"
3,penanganan,"[('pencegahan', 0.7544637322425842), ('pemantauan', 0.6701991558074951), ('perawatan', 0.6497983932495117), ('penanggulangan', 0.6492958068847656), ('pengontrolan', 0.6350688338279724), ('proteksi', 0.6249504089355469), ('sistemik', 0.6246551275253296), ('diagnosa', 0.6235126852989197), ('vaksinasi', 0.6204198002815247), ('prosedur', 0.6178655028343201)]"
3,pengobatan,"[('terapi', 0.7560080289840698), ('obat', 0.6840121150016785), ('pengobatannya', 0.6720790266990662), ('kemoterapi', 0.6588028073310852), ('vaksinasi', 0.6462920308113098), ('anestesi', 0.64280766248703), ('mengobati', 0.6341155767440796), ('antibiotik', 0.6309374570846558), ('perawatan', 0.6291853189468384), ('analgesik', 0.6269869208335876)]"
3,terapi,"[('kemoterapi', 0.80849689245224), ('pengobatan', 0.7560080289840698), ('radioterapi', 0.7517779469490051), ('pembedahan', 0.7222614884376526), ('antibiotika', 0.716234028339386), ('diagnosis', 0.715359091758728), ('anestesi', 0.7115578651428223), ('antibiotik', 0.7070134282112122), ('vaksinasi', 0.6949921250343323), ('antihistamin', 0.6947482824325562)]"
3,kemoterapi,"[('terapi', 0.8084968328475952), ('radioterapi', 0.8057584166526794), ('pembedahan', 0.780636727809906), ('antihistamin', 0.7741153240203857), ('tuberkulosis', 0.7463681101799011), ('penisilin', 0.7399888634681702), ('profilaksis', 0.7382215261459351), ('limfoma', 0.7320237755775452), ('antibiotika', 0.7310678362846375), ('eritromisin', 0.7257763743400574)]"
3,medis,"[('radiologi', 0.6528505086898804), ('forensik', 0.6492246389389038), ('psikiatri', 0.6334183216094971), ('bedah', 0.6315379738807678), ('kesehatan', 0.6269795894622803), ('medikal', 0.6196816563606262), ('klinis', 0.6196128129959106), ('ginekologi', 0.6190711855888367), ('perawatan', 0.6162925958633423), ('dokter', 0.6109302639961243)]"
3,pemeriksaan,"[('pengujian', 0.6889175176620483), ('tes', 0.6836371421813965), ('diagnosa', 0.6644495725631714), ('pengecekan', 0.6643405556678772), ('diagnosis', 0.6572090983390808), ('otopsi', 0.6426445245742798), ('prosedur', 0.6426248550415039), ('pembedahan', 0.6338523030281067), ('penyelidikan', 0.62372225522995), ('inspeksi', 0.6189911365509033)]"
3,pembedahan,"[('transplantasi', 0.813147246837616), ('kemoterapi', 0.7806366682052612), ('biopsi', 0.7621617317199707), ('amputasi', 0.7226344347000122), ('terapi', 0.7222614884376526), ('implantasi', 0.719887375831604), ('radioterapi', 0.711367130279541), ('diagnosis', 0.6978618502616882), ('diagnosa', 0.6934393048286438), ('bedah', 0.683842658996582)]"
3,radiologi,"[('fisioterapi', 0.8476308584213257), ('onkologi', 0.8428735733032227), ('medik', 0.7860641479492188), ('patologi', 0.7807764410972595), ('pediatri', 0.7697591185569763), ('ginekologi', 0.7635480761528015), ('diagnostik', 0.7554922699928284), ('obstetri', 0.7537888884544373), ('kardiologi', 0.7499740123748779), ('pulmonologi', 0.7486814260482788)]"
3,persalinan,"[('kehamilan', 0.7180330753326416), ('menyusui', 0.691505491733551), ('ovulasi', 0.6805441975593567), ('menstruasi', 0.6771055459976196), ('penyembuhan', 0.6455549597740173), ('pembedahan', 0.6427912712097168), ('menopause', 0.6414443850517273), ('uterus', 0.6374831795692444), ('ejakulasi', 0.6358223557472229), ('nifas', 0.6332026720046997)]"
3,pemeliharaan,"[('penyediaan', 0.6308127641677856), ('perbaikan', 0.623111367225647), ('pengelolaan', 0.6100138425827026), ('pengendalian', 0.5969969630241394), ('perawatan', 0.58638596534729), ('kebersihan', 0.5837855935096741), ('sanitasi', 0.5767809748649597), ('pemanfaatan', 0.5737191438674927), ('materiil', 0.5692378878593445), ('penanganan', 0.5680241584777832)]"
3,bioteknologi,"[('nanoteknologi', 0.8239673376083374), ('mikrobiologi', 0.7986019849777222), ('biomedis', 0.7756955027580261), ('farmakologi', 0.7369888424873352), ('virologi', 0.7354246377944946), ('hortikultura', 0.7297312617301941), ('biokimia', 0.7252655625343323), ('agronomi', 0.7120077610015869), ('biofisika', 0.7074158787727356), ('toksikologi', 0.7002978920936584)]"
3,kosmetika,"[('kosmetik', 0.7588412761688232), ('deodoran', 0.6676953434944153), ('deterjen', 0.6528640985488892), ('farmasi', 0.650173544883728), ('terpentin', 0.6422504782676697), ('pemutih', 0.6400573253631592), ('betadine', 0.6392999887466431), ('herbal', 0.6377344131469727), ('oleokimia', 0.6305468678474426), ('agrobisnis', 0.6253930330276489)]"
3,farma,"[('tjiwi', 0.7564443349838257), ('kalbe', 0.6720078587532043), ('farmasi', 0.6466482281684875), ('agrobisnis', 0.6080529093742371), ('konimex', 0.5828331112861633), ('pfizer', 0.5783283710479736), ('chemicals', 0.5769520998001099), ('petrokimia', 0.5742254257202148), ('kosmetika', 0.5708760619163513), ('merck', 0.5678078532218933)]"
3,farmakologi,"[('mikrobiologi', 0.8501031994819641), ('imunologi', 0.8264068961143494), ('toksikologi', 0.8256743550300598), ('biokimia', 0.8162835240364075), ('virologi', 0.7827841639518738), ('hematologi', 0.7719584107398987), ('kardiologi', 0.769182562828064), ('urologi', 0.7504228353500366), ('onkologi', 0.7427129149436951), ('bioteknologi', 0.7369888424873352)]"
3,radiologi,"[('fisioterapi', 0.8476308584213257), ('onkologi', 0.8428735733032227), ('medik', 0.7860641479492188), ('patologi', 0.7807764410972595), ('pediatri', 0.7697591185569763), ('ginekologi', 0.7635480761528015), ('diagnostik', 0.7554922699928284), ('obstetri', 0.7537888884544373), ('kardiologi', 0.7499740123748779), ('pulmonologi', 0.7486814260482788)]"
3,mekatronika,"[('robotika', 0.7721971869468689), ('otomasi', 0.7023865580558777), ('keteknikan', 0.6918064951896667), ('tkj', 0.6910262107849121), ('bioinformatika', 0.6901636719703674), ('rpl', 0.6896125674247742), ('tmo', 0.6850354075431824), ('elektronika', 0.6812626123428345), ('biomedis', 0.6775715351104736), ('nanoteknologi', 0.6683771014213562)]"
3,fisioterapi,"[('radiologi', 0.8476308584213257), ('medik', 0.8259759545326233), ('ginekologi', 0.7900463342666626), ('obstetri', 0.7788741588592529), ('onkologi', 0.7683355808258057), ('pediatri', 0.7502910494804382), ('patologi', 0.7470195889472961), ('okupasi', 0.7447730302810669), ('psikiatri', 0.7355862259864807), ('ortopedi', 0.7347891926765442)]"
3,biomedis,"[('bioteknologi', 0.7756955027580261), ('bioinformatika', 0.7466710209846497), ('nanoteknologi', 0.7448559403419495), ('terapan', 0.729888916015625), ('keteknikan', 0.7225649356842041), ('neurosains', 0.7091203927993774), ('mikrobiologi', 0.7009121775627136), ('toksikologi', 0.6919584274291992), ('mekatronika', 0.6775715351104736), ('epidemiologi', 0.6661950349807739)]"
3,keteknikan,"[('terapan', 0.7230154871940613), ('biomedis', 0.7225648760795593), ('mekatronika', 0.6918065547943115), ('nanoteknologi', 0.6896675825119019), ('agronomi', 0.6851851344108582), ('geodesi', 0.6810123920440674), ('perekayasaan', 0.6789666414260864), ('gerontologi', 0.6519728302955627), ('bioteknologi', 0.6476536989212036), ('hortikultura', 0.6440721750259399)]"
3,nanoteknologi,"[('bioteknologi', 0.8239672780036926), ('biomedis', 0.7448558807373047), ('mikrobiologi', 0.742351233959198), ('bioinformatika', 0.7311222553253174), ('neurosains', 0.7193429470062256), ('biofisika', 0.7175931334495544), ('terapan', 0.7031258344650269), ('molekular', 0.691188395023346), ('keteknikan', 0.6896676421165466), ('biokimia', 0.6855312585830688)]"
3,pendidkan,"[('pendidikan', 0.743377685546875), ('diklat', 0.5684783458709717), ('pendididkan', 0.5653143525123596), ('depdiknas', 0.5641290545463562), ('dikdasmen', 0.5484834313392639), ('hankam', 0.5460540652275085), ('kesehatan', 0.5361602306365967), ('pedidikan', 0.53105229139328), ('pendidikkan', 0.5273669958114624), ('sekolah', 0.5225051045417786)]"
3,pendidikannya,"[('studinya', 0.8503451347351074), ('kuliahnya', 0.7619410753250122), ('pendidikanya', 0.724989116191864), ('pembelajarannya', 0.7242752313613892), ('menengahnya', 0.6784466505050659), ('sarjananya', 0.673080563545227), ('belajarnya', 0.6716163754463196), ('pendidikan', 0.6703923344612122), ('pelatihannya', 0.6403552889823914), ('mulo', 0.6293126344680786)]"
3,pendidikkan,"[('pendidikan', 0.6308956146240234), ('tsanawiyah', 0.5287443399429321), ('pendidkan', 0.5273670554161072), ('pkbm', 0.5243368744850159), ('madrasah', 0.5104641914367676), ('diniyah', 0.508849561214447), ('pendididkan', 0.5005563497543335), ('madarasah', 0.4984542727470398), ('ibtidaiyah', 0.4970892369747162), ('tpq', 0.4883158802986145)]"
3,sekolah,"[('perguruan', 0.6892659068107605), ('seminari', 0.6566776037216187), ('sekolahnya', 0.6396419405937195), ('madrasah', 0.6314234137535095), ('pendidikan', 0.6124106049537659), ('sma', 0.5915255546569824), ('sga', 0.5878618359565735), ('mulo', 0.5860801935195923), ('smu', 0.575809121131897), ('kolese', 0.556488037109375)]"
3,pendididkan,"[('stpn', 0.6137451529502869), ('berpresisi', 0.6021580100059509), ('penguruan', 0.5997298955917358), ('peguruan', 0.5897452235221863), ('perguran', 0.5890035629272461), ('dirjend', 0.5874661803245544), ('pendidikan', 0.5763757824897766), ('pendidkan', 0.5653143525123596), ('berstrata', 0.5613425374031067), ('kkni', 0.5604677796363831)]"
3,pedidikan,"[('pendidikan', 0.5763545036315918), ('depdiknas', 0.5558315515518188), ('pendidkan', 0.5310523509979248), ('pendididkan', 0.5285431146621704), ('pkn', 0.5238054394721985), ('ppk', 0.5160611867904663), ('kebudajaan', 0.513166606426239), ('nonformal', 0.5041749477386475), ('departeman', 0.49736520648002625), ('paudni', 0.49268636107444763)]"
3,pengajaran,"[('pembelajaran', 0.7095344066619873), ('pengajarannya', 0.6641501784324646), ('ajaran', 0.6430752277374268), ('ajarannya', 0.6021759510040283), ('pemahaman', 0.599959135055542), ('keilmuan', 0.592286229133606), ('khotbah', 0.58840012550354), ('meditasi', 0.5875034928321838), ('teologinya', 0.5859726667404175), ('kebijaksanaan', 0.5846173167228699)]"
3,perkuliahan,"[('praktikum', 0.7092962265014648), ('kuliah', 0.6915088891983032), ('kbm', 0.6680991649627686), ('pembelajarannya', 0.6460472345352173), ('pembelajaran', 0.6420027613639832), ('perkuliahannya', 0.641523540019989), ('akademik', 0.6317736506462097), ('mengajar', 0.6304975748062134), ('semester', 0.6158629655838013), ('doktoral', 0.5715604424476624)]"
3,kursus,"[('pelatihan', 0.7096611857414246), ('diklat', 0.6106168627738953), ('instruktur', 0.5689985156059265), ('pendidikan', 0.561069667339325), ('latihan', 0.555417001247406), ('perkuliahan', 0.5502187609672546), ('matrikulasi', 0.5477647185325623), ('training', 0.5434817671775818), ('ketrampilan', 0.5398270487785339), ('kuliah', 0.5373833775520325)]"
3,pembelajaran,"[('pengajaran', 0.7095343470573425), ('perkuliahan', 0.6420028209686279), ('pembelajarannya', 0.6316543817520142), ('klasikal', 0.5966086387634277), ('learning', 0.5938015580177307), ('edukasi', 0.5906340479850769), ('penalaran', 0.5788499712944031), ('akademis', 0.5770615935325623), ('silabus', 0.5758835673332214), ('sosialisasi', 0.5753887891769409)]"
4,nutrien,"[('nutrisi', 0.8019430041313171), ('kontaminan', 0.7500974535942078), ('karbohidrat', 0.7500357031822205), ('kalsium', 0.7394760251045227), ('karotenoid', 0.7126333713531494), ('merkuri', 0.7114171385765076), ('mikroba', 0.7085541486740112), ('antioksidan', 0.7070354223251343), ('albumin', 0.6997390985488892), ('pengotor', 0.6994618773460388)]"
4,karbohidrat,"[('polisakarida', 0.8212389349937439), ('sukrosa', 0.8181003332138062), ('glukosa', 0.8001652359962463), ('vitamin', 0.7757925987243652), ('fruktosa', 0.7743387818336487), ('lipid', 0.7741749882698059), ('lemak', 0.7726650238037109), ('glikogen', 0.7687594294548035), ('trigliserida', 0.7686966061592102), ('sterol', 0.7684062719345093)]"
4,asupan,"[('nutrisi', 0.7294604778289795), ('kolesterol', 0.7163146734237671), ('kadar', 0.7140637040138245), ('kalori', 0.7074127197265625), ('toksisitas', 0.6873359084129333), ('suplementasi', 0.6864659786224365), ('serum', 0.685675323009491), ('dosis', 0.6848107576370239), ('nikotin', 0.6805781126022339), ('trigliserida', 0.6646293997764587)]"
4,antioksidan,"[('vitamin', 0.7995150089263916), ('metabolit', 0.7951677441596985), ('antimikroba', 0.7889081239700317), ('kolesterol', 0.7848705053329468), ('antibakteri', 0.7696841359138489), ('karotenoid', 0.7602995038032532), ('inhibitor', 0.7587432265281677), ('flavonoid', 0.7585458159446716), ('steroid', 0.7572754621505737), ('kafeina', 0.7564846873283386)]"
4,vitamin,"[('antioksidan', 0.7995150685310364), ('karbohidrat', 0.7757925391197205), ('kolesterol', 0.7349188327789307), ('nutrisi', 0.7109174132347107), ('kalsium', 0.7056963443756104), ('folat', 0.7011664509773254), ('kafeina', 0.6967656016349792), ('protein', 0.6925379633903503), ('trigliserida', 0.6920616030693054), ('biotin', 0.6910797357559204)]"
4,pestisida,"[('insektisida', 0.8266687393188477), ('herbisida', 0.7959832549095154), ('mikroba', 0.728746771812439), ('fungisida', 0.7228270173072815), ('kontaminan', 0.7153301239013672), ('mikroorganisme', 0.7152649164199829), ('pupuk', 0.7150376439094543), ('kontaminasi', 0.7101202607154846), ('kafeina', 0.6978550553321838), ('kompos', 0.6959180235862732)]"
4,kontaminan,"[('polutan', 0.778968334197998), ('pengotor', 0.7739177346229553), ('amonia', 0.766892671585083), ('formaldehida', 0.7643104195594788), ('mikroba', 0.7623181343078613), ('merkuri', 0.7569376230239868), ('hidrokarbon', 0.7526024580001831), ('pencemar', 0.7524112462997437), ('sukrosa', 0.7507907152175903), ('nutrien', 0.7500974535942078)]"
4,kalsium,"[('magnesium', 0.8647140860557556), ('karbonat', 0.8600502610206604), ('kalium', 0.8592926263809204), ('natrium', 0.8405216336250305), ('fosfat', 0.8285811543464661), ('fosfor', 0.8081156015396118), ('bikarbonat', 0.7980772852897644), ('sulfat', 0.7923768758773804), ('hidroksida', 0.7884470224380493), ('hipoklorit', 0.7859339118003845)]"
4,gizi,"[('nutrisi', 0.6714110970497131), ('kesehatan', 0.6640421748161316), ('vitamin', 0.6215623021125793), ('asupan', 0.6090824007987976), ('kecukupan', 0.6082844138145447), ('bergizi', 0.5992274284362793), ('pangan', 0.5938852429389954), ('sanitasi', 0.5839060544967651), ('gizinya', 0.5745788812637329), ('farmasi', 0.5745617747306824)]"
4,mikroorganisme,"[('mikroba', 0.8854699730873108), ('bakteri', 0.8799440264701843), ('patogen', 0.8521610498428345), ('organisme', 0.8258033990859985), ('parasit', 0.7730446457862854), ('toksin', 0.7706336379051208), ('bakteria', 0.7600598931312561), ('cendawan', 0.7568497657775879), ('coli', 0.7548325061798096), ('herbisida', 0.7489684224128723)]"
4,gizi,"[('nutrisi', 0.6714110970497131), ('kesehatan', 0.6640421748161316), ('vitamin', 0.6215623021125793), ('asupan', 0.6090824007987976), ('kecukupan', 0.6082844138145447), ('bergizi', 0.5992274284362793), ('pangan', 0.5938852429389954), ('sanitasi', 0.5839060544967651), ('gizinya', 0.5745788812637329), ('farmasi', 0.5745617747306824)]"
4,medis,"[('radiologi', 0.6528505086898804), ('forensik', 0.6492246389389038), ('psikiatri', 0.6334183216094971), ('bedah', 0.6315379738807678), ('kesehatan', 0.6269795894622803), ('medikal', 0.6196816563606262), ('klinis', 0.6196128129959106), ('ginekologi', 0.6190711855888367), ('perawatan', 0.6162925958633423), ('dokter', 0.6109302639961243)]"
4,sanitasi,"[('penyediaan', 0.690226137638092), ('higiene', 0.6413466930389404), ('kebersihan', 0.6371206641197205), ('drainase', 0.6370867490768433), ('kesehatan', 0.6054491400718689), ('pengairan', 0.6011625528335571), ('limbah', 0.5960453748703003), ('infrastruktur', 0.5941054821014404), ('ketersediaan', 0.5865646600723267), ('gizi', 0.5839060544967651)]"
4,kebersihan,"[('sanitasi', 0.6371206045150757), ('kesehatan', 0.6027470827102661), ('pemeliharaan', 0.5837857127189636), ('pertamanan', 0.5813949108123779), ('kelestarian', 0.5768329501152039), ('ketertiban', 0.5717189311981201), ('kenyamanan', 0.5663580894470215), ('perawatan', 0.5575403571128845), ('gizi', 0.5553910732269287), ('kedisiplinan', 0.5522595047950745)]"
