tingkat setelah parent,parent,similarity
4,kesehatan,"[('gizi', 0.6640421152114868), ('medis', 0.6269795894622803), ('sanitasi', 0.6054490804672241), ('kebersihan', 0.6027470231056213), ('kesejahteraan', 0.6008718013763428), ('keperawatan', 0.6006942987442017), ('ketenagakerjaan', 0.5951641201972961), ('perawatan', 0.5695779919624329), ('farmasi', 0.5504007935523987), ('pendidikan', 0.5427784323692322)]"
4,keadilan,"[('demokrasi', 0.6046961545944214), ('retributif', 0.5933715105056763), ('kesejahteraan', 0.5917923450469971), ('kedamaian', 0.5875164270401001), ('solidaritas', 0.5868739485740662), ('ketenteraman', 0.5756433606147766), ('kebenaran', 0.5599860548973083), ('ketentraman', 0.5593200922012329), ('kebaikan', 0.5576180219650269), ('ketertiban', 0.5536612868309021)]"
4,ketertiban,"[('ketentraman', 0.7908859252929688), ('ketenteraman', 0.780512273311615), ('keamanan', 0.6962717175483704), ('keutuhan', 0.6645082235336304), ('integritas', 0.6442634463310242), ('penegakan', 0.617340087890625), ('kerahasiaan', 0.6008698344230652), ('stabilitas', 0.5881258249282837), ('kesejahteraan', 0.5842267274856567), ('kebersihan', 0.5717188715934753)]"
4,perkembangan,"[('kemajuan', 0.7641738653182983), ('berkembangnya', 0.7225430607795715), ('pertumbuhan', 0.7159836292266846), ('perkembangannya', 0.6451520323753357), ('industrialisasi', 0.6352508664131165), ('berkembang', 0.6288913488388062), ('pesatnya', 0.5976271033287048), ('pekembangan', 0.5944015979766846), ('modernisasi', 0.5928608179092407), ('majunya', 0.5922340154647827)]"
4,penurunan,"[('peningkatan', 0.796047568321228), ('menurunnya', 0.7762719392776489), ('kenaikan', 0.7672199606895447), ('penyusutan', 0.7657160758972168), ('berkurangnya', 0.7479833960533142), ('lonjakan', 0.7245586514472961), ('pertambahan', 0.6984921097755432), ('pengurangan', 0.6951030492782593), ('menurun', 0.693297266960144), ('meningkatnya', 0.6741176843643188)]"
4,pertambahan,"[('bertambahnya', 0.728019118309021), ('penyusutan', 0.7130845785140991), ('penurunan', 0.698492169380188), ('menurunnya', 0.6700325608253479), ('berkurangnya', 0.6666299104690552), ('pengurangan', 0.6606884598731995), ('lonjakan', 0.6392182111740112), ('prosentase', 0.6283711791038513), ('peningkatan', 0.6247900724411011), ('pertumbuhan', 0.6224602460861206)]"
4,lonjakan,"[('penurunan', 0.7245586514472961), ('perlambatan', 0.7107228636741638), ('penyusutan', 0.7054777145385742), ('fluktuasi', 0.6780650019645691), ('menurunnya', 0.6719043850898743), ('hiperinflasi', 0.6591282486915588), ('berkurangnya', 0.6539074182510376), ('pertambahan', 0.6392181515693665), ('kelangkaan', 0.6367820501327515), ('inflasi', 0.6342495679855347)]"
4,kemajuan,"[('perkembangan', 0.7641738057136536), ('majunya', 0.6644228100776672), ('inovasi', 0.6461052298545837), ('modernisasi', 0.6352248191833496), ('industrialisasi', 0.626400351524353), ('keberhasilan', 0.6260263323783875), ('pertumbuhan', 0.6120362877845764), ('kemunduran', 0.5990543961524963), ('terciptanya', 0.5921472311019897), ('peningkatan', 0.5779362916946411)]"
4,laju,"[('kecepatan', 0.6817967295646667), ('gradien', 0.6607418656349182), ('lajunya', 0.6466313004493713), ('permeabilitas', 0.6350310444831848), ('kelajuan', 0.6243898868560791), ('memperlambat', 0.6224508881568909), ('intensitas', 0.6220703125), ('pertumbuhan', 0.6097354292869568), ('perlambatan', 0.6059545874595642), ('kecepatannya', 0.6055497527122498)]"
4,peningkatan,"[('penurunan', 0.7960475087165833), ('meningkatkan', 0.7106462121009827), ('meningkatnya', 0.706534206867218), ('menurunnya', 0.7028802633285522), ('pengurangan', 0.6857098340988159), ('berkurangnya', 0.6608195304870605), ('meningkat', 0.6479203104972839), ('perubahan', 0.6258134841918945), ('pertambahan', 0.6247900128364563), ('penyusutan', 0.6210741996765137)]"
4,agrikultur,"[('pertanian', 0.72907555103302), ('agribudaya', 0.6785767674446106), ('hortikultura', 0.6769667267799377), ('perhutanan', 0.6519854664802551), ('subsektor', 0.6289704442024231), ('agribisnis', 0.6194148063659668), ('bioteknologi', 0.619185209274292), ('agronomi', 0.6167961359024048), ('agrikultural', 0.612277090549469), ('budidaya', 0.6012601852416992)]"
4,peternakan,"[('ternak', 0.7400880455970764), ('pertanian', 0.7134352922439575), ('perah', 0.699894905090332), ('peternak', 0.6796385645866394), ('perternakan', 0.6622209548950195), ('beternak', 0.6461170315742493), ('berternak', 0.6331204771995544), ('perkebunan', 0.6126315593719482), ('unggas', 0.6107686161994934), ('penggemukan', 0.5988541841506958)]"
4,perikanan,"[('kelautan', 0.7626697421073914), ('pertanian', 0.7081509828567505), ('budidaya', 0.6936100721359253), ('kehutanan', 0.685446560382843), ('perindustrian', 0.614126980304718), ('agrikultur', 0.5992118716239929), ('peternakan', 0.5981404185295105), ('tambak', 0.5945210456848145), ('pariwisata', 0.5937452912330627), ('agribisnis', 0.5771161317825317)]"
4,kehutanan,"[('perikanan', 0.6854466199874878), ('pertanian', 0.6673962473869324), ('perindustrian', 0.6619914174079895), ('esdm', 0.6606609225273132), ('pertanahan', 0.6359249949455261), ('agraria', 0.6331104636192322), ('ketenagakerjaan', 0.6307045221328735), ('hortikultura', 0.626818835735321), ('pupr', 0.6208108067512512), ('kelautan', 0.6187516450881958)]"
4,pertaniannya,"[('panennya', 0.7098033428192139), ('taninya', 0.6972890496253967), ('pertanian', 0.6631674766540527), ('buminya', 0.650400698184967), ('palawija', 0.6447359919548035), ('perkebunannya', 0.6440496444702148), ('tangkapannya', 0.6197957396507263), ('perladangan', 0.6168705821037292), ('padinya', 0.6143596172332764), ('budidaya', 0.6097726225852966)]"
4,perladangan,"[('peladangan', 0.7140526175498962), ('berladang', 0.6642484068870544), ('pesawahan', 0.6605321168899536), ('pertanian', 0.6601595878601074), ('persawahan', 0.6170369386672974), ('pertaniannya', 0.6168705821037292), ('pembibitan', 0.6017281413078308), ('terasering', 0.600251317024231), ('budidaya', 0.5960549712181091), ('perhutanan', 0.5954847931861877)]"
4,perkebunan,"[('sawit', 0.6913855671882629), ('tebu', 0.663138747215271), ('pertanian', 0.6594017744064331), ('persawahan', 0.6291274428367615), ('perhutani', 0.6152380108833313), ('perkebunannya', 0.6139672994613647), ('peternakan', 0.612631618976593), ('cengkeh', 0.6083772778511047), ('ladang', 0.6023375988006592), ('areal', 0.5924240350723267)]"
4,budidaya,"[('pembudidayaan', 0.7560734152793884), ('pembenihan', 0.7142964601516724), ('pembibitan', 0.7089994549751282), ('hortikultura', 0.6968019604682922), ('palawija', 0.6942282319068909), ('perikanan', 0.6936101913452148), ('hidroponik', 0.6933308839797974), ('penanaman', 0.6689552664756775), ('pemanfaatan', 0.6677095890045166), ('pengolahan', 0.665497899055481)]"
4,perniagaan,"[('perdagangan', 0.7187665700912476), ('niaga', 0.6383106112480164), ('perbankan', 0.5712250471115112), ('perkapalan', 0.5526142120361328), ('bisnis', 0.5513976216316223), ('perhotelan', 0.5457483530044556), ('perdagangannya', 0.5370568633079529), ('perekonomian', 0.5297169089317322), ('ekonomi', 0.5285210609436035), ('dagang', 0.5278401374816895)]"
4,perdangangan,"[('perdagangan', 0.6653802990913391), ('perdangan', 0.5725492238998413), ('perniagaan', 0.5184850692749023), ('perdagangannya', 0.4947011172771454), ('perkapalan', 0.49462297558784485), ('deregulasi', 0.4836212694644928), ('perdaganan', 0.4777166247367859), ('grosir', 0.4705561697483063), ('yuegang', 0.4503626227378845), ('pelabuhan', 0.4461757242679596)]"
4,dagang,"[('perdagangan', 0.6197376251220703), ('dagangnya', 0.5844091773033142), ('perniagaan', 0.5278401374816895), ('pabean', 0.5055980086326599), ('kongsi', 0.4928232431411743), ('monopoli', 0.486655592918396), ('niaga', 0.4715423882007599), ('meritja', 0.47007477283477783), ('buruh', 0.4668577015399933), ('merek', 0.4610730707645416)]"
4,perdagangannya,"[('perdagangan', 0.612196147441864), ('perniagaan', 0.5370568633079529), ('ekspor', 0.5248570442199707), ('perdangangan', 0.4947011172771454), ('ekonominya', 0.4684351980686188), ('impor', 0.46355298161506653), ('memperluas', 0.4627229869365692), ('pemasarannya', 0.46090856194496155), ('berinvestasi', 0.4574888050556183), ('memonopoli', 0.4573119282722473)]"
4,ekspor,"[('impor', 0.7926468849182129), ('ekspornya', 0.6914423108100891), ('komoditas', 0.6693981885910034), ('eksportir', 0.6430084705352783), ('diekspor', 0.6409592032432556), ('komoditi', 0.6343579292297363), ('mengekspor', 0.627049446105957), ('expor', 0.6255012154579163), ('perdagangan', 0.6003422141075134), ('mengimpor', 0.5905013084411621)]"
4,pelabuhan,"[('dermaga', 0.7143923044204712), ('pelabuhannya', 0.7045723795890808), ('bandara', 0.6337930560112), ('kapal', 0.6119292378425598), ('pangkalan', 0.5982466340065002), ('feri', 0.5968722701072693), ('teluk', 0.5965981483459473), ('bakauheni', 0.5904736518859863), ('selat', 0.5850643515586853), ('pesisir', 0.5661841630935669)]"
4,monopoli,"[('embargo', 0.6377025842666626), ('konsesi', 0.601081132888794), ('oligopoli', 0.6003414392471313), ('kepemilikan', 0.5989512801170349), ('eksploitasi', 0.5941479206085205), ('pembatasan', 0.5744258165359497), ('pelarangan', 0.5743895173072815), ('hegemoni', 0.5717722773551941), ('liberalisasi', 0.5696815252304077), ('perdagangan', 0.5624302625656128)]"
4,infrastuktur,"[('infrastruktur', 0.6903454661369324), ('prasarana', 0.6098130941390991), ('prasaran', 0.5986728668212891), ('sarana', 0.5771898031234741), ('penunjang', 0.5666959285736084), ('fasilitasi', 0.5588445067405701), ('insfrastruktur', 0.5586939454078674), ('transparansi', 0.5456007122993469), ('sdm', 0.5453153252601624), ('iptek', 0.5449225902557373)]"
4,prasarana,"[('prasaran', 0.7616226673126221), ('prasarananya', 0.7376765608787537), ('infrastruktur', 0.6682808995246887), ('prasana', 0.6589337587356567), ('sarana', 0.6451042890548706), ('infrastuktur', 0.6098130941390991), ('fasilitas', 0.6000747680664062), ('penunjang', 0.592164158821106), ('memadai', 0.5682944059371948), ('penyediaan', 0.5560208559036255)]"
4,transportasi,"[('angkutan', 0.7930461764335632), ('tranportasi', 0.7071759104728699), ('pengangkutan', 0.6684896349906921), ('infrastruktur', 0.641523003578186), ('trasportasi', 0.6060872077941895), ('perhubungan', 0.5926719307899475), ('perkeretaapian', 0.5873566269874573), ('pergudangan', 0.5770581364631653), ('telekomunikasi', 0.5770093202590942), ('logistik', 0.5698907971382141)]"
4,pembangunan,"[('pembangunannya', 0.6661664843559265), ('konstruksi', 0.6403732895851135), ('pengembangan', 0.6355765461921692), ('infrastruktur', 0.6192876696586609), ('perluasan', 0.6177664995193481), ('renovasi', 0.6060962677001953), ('revitalisasi', 0.6049200296401978), ('rekonstruksi', 0.6043024659156799), ('perencanaan', 0.601820707321167), ('pemugaran', 0.6000431180000305)]"
4,sarana,"[('fasilitas', 0.7156046628952026), ('penunjang', 0.6703139543533325), ('prasarana', 0.6451042890548706), ('infrastruktur', 0.6069998145103455), ('infrastuktur', 0.5771897435188293), ('prasaran', 0.5452010035514832), ('kegiatan', 0.5418538451194763), ('prasana', 0.5333404541015625), ('memadai', 0.5277853608131409), ('prasarananya', 0.5257764458656311)]"
4,penyediaan,"[('penyaluran', 0.7544896006584167), ('pengadaan', 0.7230328321456909), ('pendistribusian', 0.7071870565414429), ('sanitasi', 0.6902262568473816), ('pemanfaatan', 0.6810844540596008), ('perizinan', 0.6733623743057251), ('pembiayaan', 0.6700991988182068), ('pengelolaan', 0.6664990782737732), ('ketersediaan', 0.6524093747138977), ('pemeliharaan', 0.6308127641677856)]"
4,fasilitas,"[('sarana', 0.7156046628952026), ('fasilitasnya', 0.6838710308074951), ('prasarana', 0.600074827671051), ('infrastruktur', 0.5973982810974121), ('akomodasi', 0.5814399719238281), ('peralatan', 0.569122850894928), ('perkantoran', 0.5638047456741333), ('layanan', 0.5598010420799255), ('penunjang', 0.5517587661743164), ('mck', 0.5326627492904663)]"
4,aksesibilitas,"[('akses', 0.6790616512298584), ('kenyamanan', 0.6486015319824219), ('konektivitas', 0.6332501173019409), ('kemudahan', 0.6285569071769714), ('mobilitas', 0.6204134225845337), ('fleksibilitas', 0.602583110332489), ('infrastruktur', 0.5962973833084106), ('ketersediaan', 0.5930780172348022), ('visibilitas', 0.5732926726341248), ('kapabilitas', 0.5520156025886536)]"
4,insfrastruktur,"[('infrastruktur', 0.5904521346092224), ('infrastuktur', 0.5586939454078674), ('perkeretaapian', 0.5373400449752808), ('prasaran', 0.5017911791801453), ('fasilitasi', 0.49047571420669556), ('keagrariaan', 0.4890732169151306), ('prasarana', 0.48733991384506226), ('pengoperasian', 0.48720479011535645), ('penyediaan', 0.4815734624862671), ('pergudangan', 0.47540637850761414)]"
4,modernisasi,"[('industrialisasi', 0.8187894821166992), ('liberalisasi', 0.7301886677742004), ('rasionalisasi', 0.6629361510276794), ('perluasan', 0.65766441822052), ('pembaharuan', 0.6566038131713867), ('demokratisasi', 0.6504852771759033), ('privatisasi', 0.6471366882324219), ('kemajuan', 0.6352248191833496), ('reformasi', 0.6340169906616211), ('pembenahan', 0.6273977160453796)]"
4,globalisasi,"[('kapitalisme', 0.7194998860359192), ('industrialisasi', 0.6632998585700989), ('imperialisme', 0.6426549553871155), ('neoliberalisme', 0.632127046585083), ('liberalisasi', 0.6267824172973633), ('kolonialisme', 0.6192904114723206), ('neoliberal', 0.619059145450592), ('komunisme', 0.6172846555709839), ('feminisme', 0.6145251989364624), ('keynesian', 0.6126678586006165)]"
4,kemunduran,"[('kemerosotan', 0.8264854550361633), ('keruntuhan', 0.7673534154891968), ('stagnasi', 0.7013277411460876), ('kejatuhan', 0.6955763697624207), ('ketidakstabilan', 0.695168673992157), ('melemahnya', 0.6736778020858765), ('kelesuan', 0.6699874401092529), ('kevakuman', 0.6657671332359314), ('disintegrasi', 0.6644481420516968), ('kehancuran', 0.6476424336433411)]"
4,berkembangnya,"[('majunya', 0.7363495230674744), ('perkembangan', 0.7225431799888611), ('pesatnya', 0.7178961038589478), ('munculnya', 0.7090826630592346), ('tumbuhnya', 0.6939150094985962), ('bertumbuhnya', 0.6907681822776794), ('meluasnya', 0.6773896217346191), ('bertambahnya', 0.6749752163887024), ('berjalannya', 0.6695533990859985), ('menyebarnya', 0.6665084362030029)]"
4,produktifitas,"[('produktivitas', 0.8106695413589478), ('efisiensi', 0.6883416771888733), ('kualitas', 0.6615675687789917), ('rendahnya', 0.638019323348999), ('ketersediaan', 0.6253724098205566), ('efektivitas', 0.6060133576393127), ('efektifitas', 0.6019431352615356), ('mutu', 0.6006653308868408), ('keasaman', 0.5956408381462097), ('kehandalan', 0.5950020551681519)]"
4,efisiensi,"[('efektivitas', 0.8033937215805054), ('produktivitas', 0.7792274355888367), ('efektifitas', 0.7660304307937622), ('fleksibilitas', 0.728731632232666), ('produktifitas', 0.6883416771888733), ('penghematan', 0.6779560446739197), ('kinerja', 0.6758134961128235), ('kehandalan', 0.6754046082496643), ('kestabilan', 0.6659353971481323), ('keefektifan', 0.6624523997306824)]"
4,efektivitas,"[('efektifitas', 0.830966591835022), ('efisiensi', 0.8033937215805054), ('keefektifan', 0.7776145339012146), ('produktivitas', 0.7166656255722046), ('kinerja', 0.71173495054245), ('kestabilan', 0.7013086080551147), ('fleksibilitas', 0.6954120993614197), ('kehandalan', 0.687701940536499), ('keandalan', 0.6785067915916443), ('konsistensi', 0.6773357391357422)]"
4,efektifitas,"[('efektivitas', 0.830966591835022), ('efisiensi', 0.766030490398407), ('keefektifan', 0.7436983585357666), ('fleksibilitas', 0.7078360319137573), ('produktivitas', 0.6847087144851685), ('profesionalitas', 0.6687614917755127), ('kapabilitas', 0.6623936891555786), ('kesiapan', 0.6551575660705566), ('performansi', 0.6527335047721863), ('kinerja', 0.650319516658783)]"
4,kualitas,"[('mutu', 0.7355008721351624), ('berkualitas', 0.709968090057373), ('kualitasnya', 0.6682837605476379), ('produktivitas', 0.663052499294281), ('produktifitas', 0.6615675687789917), ('kinerja', 0.6547977924346924), ('konsistensi', 0.653637170791626), ('fleksibilitas', 0.6461280584335327), ('kwalitas', 0.6441258788108826), ('performa', 0.6416173577308655)]"
4,kinerja,"[('performa', 0.8081951141357422), ('efektivitas', 0.7117348313331604), ('efisiensi', 0.6758134961128235), ('akurasi', 0.6591687202453613), ('kinerjanya', 0.6569077372550964), ('fleksibilitas', 0.6552332639694214), ('kualitas', 0.6547976732254028), ('visibilitas', 0.6504007577896118), ('efektifitas', 0.6503194570541382), ('produktivitas', 0.6485256552696228)]"
4,fleksibilitas,"[('efisiensi', 0.7287316918373108), ('kemudahan', 0.7205599546432495), ('kapabilitas', 0.7083725333213806), ('efektifitas', 0.7078360319137573), ('kehandalan', 0.7021169662475586), ('efektivitas', 0.6954120993614197), ('akurasi', 0.6943651437759399), ('visibilitas', 0.6878756284713745), ('ketelitian', 0.687856137752533), ('fungsionalitas', 0.6875633597373962)]"
4,ketersediaan,"[('tersedianya', 0.7145792841911316), ('minimnya', 0.6853528022766113), ('terbatasnya', 0.6672747731208801), ('penyediaan', 0.6524093747138977), ('efektivitas', 0.6474974155426025), ('efisiensi', 0.6458491683006287), ('produktivitas', 0.6417070627212524), ('pemanfaatan', 0.6335597634315491), ('kualitas', 0.6257004737854004), ('produktifitas', 0.6253724098205566)]"
4,keefektifan,"[('efektivitas', 0.7776144742965698), ('efektifitas', 0.7436984181404114), ('efisiensi', 0.6624524593353271), ('sensitivitas', 0.6536620259284973), ('kemanjuran', 0.6496598720550537), ('keandalan', 0.6464607119560242), ('kerentanan', 0.6263973116874695), ('produktivitas', 0.6236575841903687), ('toksisitas', 0.6220272183418274), ('fleksibilitas', 0.6092689633369446)]"
4,efesiensi,"[('efisiensi', 0.6586060523986816), ('performansi', 0.6247338652610779), ('produktivitas', 0.6220924854278564), ('efektifitas', 0.6218967437744141), ('efektivitas', 0.6159869432449341), ('mengoptimalkan', 0.6009353399276733), ('mutu', 0.5993868112564087), ('kapabilitas', 0.5990850925445557), ('kehandalan', 0.5842902660369873), ('keterpaduan', 0.5752272009849548)]"
